Academic_Year,Term,Course_ID,Course_Title,Section_ID,Enrolled_Count,class_size_status
2022-23,Fall,C00127,Marketing UG Course 19,SEC002900,11,Underfilled
2022-23,Fall,C00128,Marketing UG Course 20,SEC002901,7,Underfilled
2022-23,Fall,C00129,Marketing UG Course 21,SEC002902,5,Underfilled
2022-23,Fall,C00131,Marketing UG Course 23,SEC002903,7,Underfilled
2022-23,Fall,C00134,Marketing UG Course 26,SEC002904,6,Underfilled
2022-23,Fall,C00135,Marketing UG Course 27,SEC002905,10,Underfilled
2022-23,Fall,C00137,Marketing UG Course 29,SEC002906,8,Underfilled
2022-23,Fall,C00138,Marketing UG Course 30,SEC002907,8,Underfilled
2022-23,Fall,C00139,Marketing UG Course 31,SEC002908,1,Underfilled
2022-23,Fall,C00140,Marketing UG Course 32,SEC002909,8,Underfilled
2022-23,Fall,C00141,Marketing UG Course 33,SEC002910,8,Underfilled
2022-23,Fall,C00142,Marketing UG Course 34,SEC002911,6,Underfilled
2022-23,Fall,C00143,Marketing UG Course 35,SEC002912,4,Underfilled
2022-23,Fall,C00144,Marketing UG Course 36,SEC002913,4,Underfilled
2022-23,Fall,C00145,Marketing UG Course 37,SEC002914,7,Underfilled
2022-23,Fall,C00146,Marketing UG Course 38,SEC002915,1,Underfilled
2022-23,Fall,C00147,Marketing UG Course 39,SEC002916,7,Underfilled
2022-23,Fall,C00163,Civil UG Course 1,SEC002917,11,Underfilled
2022-23,Fall,C00165,Civil UG Course 3,SEC002918,7,Underfilled
2022-23,Fall,C00167,Civil UG Course 5,SEC002919,13,Underfilled
2022-23,Fall,C00168,Civil UG Course 6,SEC002920,4,Underfilled
2022-23,Fall,C00169,Civil UG Course 7,SEC002921,10,Underfilled
2022-23,Fall,C00171,Civil UG Course 9,SEC002922,9,Underfilled
2022-23,Fall,C00172,Civil UG Course 10,SEC002923,6,Underfilled
2022-23,Fall,C00174,Civil UG Course 12,SEC002924,9,Underfilled
2022-23,Fall,C00175,Civil UG Course 13,SEC002925,2,Underfilled
2022-23,Fall,C00176,Civil UG Course 14,SEC002926,6,Underfilled
2022-23,Fall,C00177,Civil UG Course 15,SEC002927,7,Underfilled
2022-23,Fall,C00179,Civil UG Course 17,SEC002928,6,Underfilled
2022-23,Fall,C00180,Civil UG Course 18,SEC002929,11,Underfilled
2022-23,Fall,C00181,Civil UG Course 19,SEC002930,9,Underfilled
2022-23,Fall,C00182,Civil UG Course 20,SEC002931,9,Underfilled
2022-23,Fall,C00184,Civil UG Course 22,SEC002932,4,Underfilled
2022-23,Fall,C00185,Civil UG Course 23,SEC002933,6,Underfilled
2022-23,Fall,C00186,Civil UG Course 24,SEC002934,9,Underfilled
2022-23,Fall,C00188,Civil UG Course 26,SEC002935,8,Underfilled
2022-23,Fall,C00189,Civil UG Course 27,SEC002936,6,Underfilled
2022-23,Fall,C00190,Civil UG Course 28,SEC002937,3,Underfilled
2022-23,Fall,C00191,Civil UG Course 29,SEC002938,14,Underfilled
2022-23,Fall,C00193,Civil UG Course 31,SEC002939,8,Underfilled
2022-23,Fall,C00194,Civil UG Course 32,SEC002940,3,Underfilled
2022-23,Fall,C00195,Civil UG Course 33,SEC002941,16,Underfilled
2022-23,Fall,C00196,Civil UG Course 34,SEC002942,15,Underfilled
2022-23,Fall,C00197,Civil UG Course 35,SEC002943,8,Underfilled
2022-23,Fall,C00198,Civil UG Course 36,SEC002944,5,Underfilled
2022-23,Fall,C00199,Civil UG Course 37,SEC002945,3,Underfilled
2022-23,Fall,C00200,Civil UG Course 38,SEC002946,9,Underfilled
2022-23,Fall,C00201,Civil UG Course 39,SEC002947,5,Underfilled
2022-23,Fall,C00202,Civil UG Course 40,SEC002948,12,Underfilled
2022-23,Fall,C00204,Civil PG Course 2,SEC002949,6,Underfilled
2022-23,Fall,C00206,Civil PG Course 4,SEC002950,10,Underfilled
2022-23,Fall,C00209,Civil PG Course 7,SEC002951,1,Underfilled
2022-23,Fall,C00210,Civil PG Course 8,SEC002952,6,Underfilled
2022-23,Fall,C00212,Civil PG Course 10,SEC002953,1,Underfilled
2022-23,Fall,C00213,Civil PG Course 11,SEC002954,10,Underfilled
2022-23,Fall,C00214,Civil PG Course 12,SEC002955,4,Underfilled
2022-23,Fall,C00218,Mechanical UG Course 2,SEC002956,3,Underfilled
2022-23,Fall,C00219,Mechanical UG Course 3,SEC002957,1,Underfilled
2022-23,Fall,C00220,Mechanical UG Course 4,SEC002958,14,Underfilled
2022-23,Fall,C00222,Mechanical UG Course 6,SEC002959,1,Underfilled
2022-23,Fall,C00224,Mechanical UG Course 8,SEC002960,6,Underfilled
2022-23,Fall,C00226,Mechanical UG Course 10,SEC002961,1,Underfilled
2022-23,Fall,C00227,Mechanical UG Course 11,SEC002962,8,Underfilled
2022-23,Fall,C00230,Mechanical UG Course 14,SEC002963,2,Underfilled
2022-23,Fall,C00232,Mechanical UG Course 16,SEC002964,6,Underfilled
2022-23,Fall,C00233,Mechanical UG Course 17,SEC002965,4,Underfilled
2022-23,Fall,C00234,Mechanical UG Course 18,SEC002966,8,Underfilled
2022-23,Fall,C00235,Mechanical UG Course 19,SEC002967,9,Underfilled
2022-23,Fall,C00236,Mechanical UG Course 20,SEC002968,3,Underfilled
2022-23,Fall,C00237,Mechanical UG Course 21,SEC002969,9,Underfilled
2022-23,Fall,C00238,Mechanical UG Course 22,SEC002970,11,Underfilled
2022-23,Fall,C00242,Mechanical UG Course 26,SEC002971,6,Underfilled
2022-23,Fall,C00243,Mechanical UG Course 27,SEC002972,7,Underfilled
2022-23,Fall,C00244,Mechanical UG Course 28,SEC002973,8,Underfilled
2022-23,Fall,C00245,Mechanical UG Course 29,SEC002974,6,Underfilled
2022-23,Fall,C00249,Mechanical UG Course 33,SEC002975,3,Underfilled
2022-23,Fall,C00250,Mechanical UG Course 34,SEC002976,4,Underfilled
2022-23,Fall,C00251,Mechanical UG Course 35,SEC002977,12,Underfilled
2022-23,Fall,C00253,Mechanical UG Course 37,SEC002978,16,Underfilled
2022-23,Fall,C00254,Mechanical UG Course 38,SEC002979,8,Underfilled
2022-23,Fall,C00255,Mechanical UG Course 39,SEC002980,6,Underfilled
2022-23,Fall,C00257,Mechanical PG Course 1,SEC002981,8,Underfilled
2022-23,Fall,C00259,Mechanical PG Course 3,SEC002982,1,Underfilled
2022-23,Fall,C00260,Mechanical PG Course 4,SEC002983,8,Underfilled
2022-23,Fall,C00261,Mechanical PG Course 5,SEC002984,1,Underfilled
2022-23,Fall,C00264,Mechanical PG Course 8,SEC002985,7,Underfilled
2022-23,Fall,C00265,Mechanical PG Course 9,SEC002986,19,Underfilled
2022-23,Fall,C00266,Mechanical PG Course 10,SEC002987,14,Underfilled
2022-23,Fall,C00268,Mechanical PG Course 12,SEC002988,22,Optimal
2022-23,Fall,C00269,Mechanical PG Course 13,SEC002989,10,Underfilled
2022-23,Fall,C00279,Electrical UG Course 9,SEC002990,1,Underfilled
2022-23,Fall,C00281,Electrical UG Course 11,SEC002991,1,Underfilled
2022-23,Fall,C00284,Electrical UG Course 14,SEC002992,10,Underfilled
2022-23,Fall,C00286,Electrical UG Course 16,SEC002993,5,Underfilled
2022-23,Fall,C00296,Electrical UG Course 26,SEC002994,9,Underfilled
2022-23,Fall,C00297,Electrical UG Course 27,SEC002995,2,Underfilled
2022-23,Fall,C00301,Electrical UG Course 31,SEC002996,9,Underfilled
2022-23,Fall,C00311,Electrical PG Course 1,SEC002997,14,Underfilled
2022-23,Fall,C00313,Electrical PG Course 3,SEC002998,23,Optimal
2022-23,Fall,C00313,Electrical PG Course 3,SEC002999,22,Optimal
2022-23,Fall,C00314,Electrical PG Course 4,SEC003000,8,Underfilled
2022-23,Fall,C00315,Electrical PG Course 5,SEC003001,2,Underfilled
2022-23,Fall,C00316,Electrical PG Course 6,SEC003002,21,Optimal
2022-23,Fall,C00317,Electrical PG Course 7,SEC003003,9,Underfilled
2022-23,Fall,C00318,Electrical PG Course 8,SEC003004,18,Underfilled
2022-23,Fall,C00318,Electrical PG Course 8,SEC003005,18,Underfilled
2022-23,Fall,C00319,Electrical PG Course 9,SEC003006,23,Optimal
2022-23,Fall,C00320,Electrical PG Course 10,SEC003007,8,Underfilled
2022-23,Fall,C00322,Electrical PG Course 12,SEC003008,2,Underfilled
2022-23,Fall,C00323,Electrical PG Course 13,SEC003009,26,Optimal
2022-23,Fall,C00324,Electrical PG Course 14,SEC003010,17,Underfilled
2022-23,Fall,C00325,Computer Science UG Course 1,SEC003011,1,Underfilled
2022-23,Fall,C00326,Computer Science UG Course 2,SEC003012,5,Underfilled
2022-23,Fall,C00327,Computer Science UG Course 3,SEC003013,18,Underfilled
2022-23,Fall,C00329,Computer Science UG Course 5,SEC003014,19,Underfilled
2022-23,Fall,C00330,Computer Science UG Course 6,SEC003015,3,Underfilled
2022-23,Fall,C00331,Computer Science UG Course 7,SEC003016,1,Underfilled
2022-23,Fall,C00332,Computer Science UG Course 8,SEC003017,5,Underfilled
2022-23,Fall,C00333,Computer Science UG Course 9,SEC003018,30,Optimal
2022-23,Fall,C00334,Computer Science UG Course 10,SEC003019,3,Underfilled
2022-23,Fall,C00335,Computer Science UG Course 11,SEC003020,9,Underfilled
2022-23,Fall,C00336,Computer Science UG Course 12,SEC003021,8,Underfilled
2022-23,Fall,C00337,Computer Science UG Course 13,SEC003022,4,Underfilled
2022-23,Fall,C00338,Computer Science UG Course 14,SEC003023,8,Underfilled
2022-23,Fall,C00340,Computer Science UG Course 16,SEC003024,7,Underfilled
2022-23,Fall,C00341,Computer Science UG Course 17,SEC003025,1,Underfilled
2022-23,Fall,C00342,Computer Science UG Course 18,SEC003026,24,Optimal
2022-23,Fall,C00344,Computer Science UG Course 20,SEC003027,8,Underfilled
2022-23,Fall,C00345,Computer Science UG Course 21,SEC003028,10,Underfilled
2022-23,Fall,C00346,Computer Science UG Course 22,SEC003029,15,Underfilled
2022-23,Fall,C00347,Computer Science UG Course 23,SEC003030,10,Underfilled
2022-23,Fall,C00348,Computer Science UG Course 24,SEC003031,4,Underfilled
2022-23,Fall,C00349,Computer Science UG Course 25,SEC003032,10,Underfilled
2022-23,Fall,C00350,Computer Science UG Course 26,SEC003033,18,Underfilled
2022-23,Fall,C00351,Computer Science UG Course 27,SEC003034,9,Underfilled
2022-23,Fall,C00352,Computer Science UG Course 28,SEC003035,3,Underfilled
2022-23,Fall,C00353,Computer Science UG Course 29,SEC003036,4,Underfilled
2022-23,Fall,C00354,Computer Science UG Course 30,SEC003037,6,Underfilled
2022-23,Fall,C00355,Computer Science UG Course 31,SEC003038,7,Underfilled
2022-23,Fall,C00356,Computer Science UG Course 32,SEC003039,3,Underfilled
2022-23,Fall,C00357,Computer Science UG Course 33,SEC003040,8,Underfilled
2022-23,Fall,C00360,Computer Science UG Course 36,SEC003041,9,Underfilled
2022-23,Fall,C00361,Computer Science UG Course 37,SEC003042,3,Underfilled
2022-23,Fall,C00362,Computer Science UG Course 38,SEC003043,4,Underfilled
2022-23,Fall,C00363,Computer Science UG Course 39,SEC003044,3,Underfilled
2022-23,Fall,C00364,Computer Science UG Course 40,SEC003045,11,Underfilled
2022-23,Fall,C00380,Data Science UG Course 2,SEC003046,10,Underfilled
2022-23,Fall,C00381,Data Science UG Course 3,SEC003047,2,Underfilled
2022-23,Fall,C00382,Data Science UG Course 4,SEC003048,4,Underfilled
2022-23,Fall,C00383,Data Science UG Course 5,SEC003049,4,Underfilled
2022-23,Fall,C00384,Data Science UG Course 6,SEC003050,6,Underfilled
2022-23,Fall,C00387,Data Science UG Course 9,SEC003051,12,Underfilled
2022-23,Fall,C00388,Data Science UG Course 10,SEC003052,15,Underfilled
2022-23,Fall,C00389,Data Science UG Course 11,SEC003053,8,Underfilled
2022-23,Fall,C00390,Data Science UG Course 12,SEC003054,9,Underfilled
2022-23,Fall,C00391,Data Science UG Course 13,SEC003055,5,Underfilled
2022-23,Fall,C00392,Data Science UG Course 14,SEC003056,6,Underfilled
2022-23,Fall,C00393,Data Science UG Course 15,SEC003057,12,Underfilled
2022-23,Fall,C00394,Data Science UG Course 16,SEC003058,4,Underfilled
2022-23,Fall,C00395,Data Science UG Course 17,SEC003059,9,Underfilled
2022-23,Fall,C00396,Data Science UG Course 18,SEC003060,4,Underfilled
2022-23,Fall,C00397,Data Science UG Course 19,SEC003061,6,Underfilled
2022-23,Fall,C00398,Data Science UG Course 20,SEC003062,5,Underfilled
2022-23,Fall,C00399,Data Science UG Course 21,SEC003063,10,Underfilled
2022-23,Fall,C00401,Data Science UG Course 23,SEC003064,28,Optimal
2022-23,Fall,C00402,Data Science UG Course 24,SEC003065,4,Underfilled
2022-23,Fall,C00403,Data Science UG Course 25,SEC003066,3,Underfilled
2022-23,Fall,C00404,Data Science UG Course 26,SEC003067,7,Underfilled
2022-23,Fall,C00405,Data Science UG Course 27,SEC003068,8,Underfilled
2022-23,Fall,C00408,Data Science UG Course 30,SEC003069,25,Optimal
2022-23,Fall,C00409,Data Science UG Course 31,SEC003070,4,Underfilled
2022-23,Fall,C00410,Data Science UG Course 32,SEC003071,7,Underfilled
2022-23,Fall,C00411,Data Science UG Course 33,SEC003072,9,Underfilled
2022-23,Fall,C00412,Data Science UG Course 34,SEC003073,4,Underfilled
2022-23,Fall,C00413,Data Science UG Course 35,SEC003074,1,Underfilled
2022-23,Fall,C00414,Data Science UG Course 36,SEC003075,29,Optimal
2022-23,Fall,C00417,Data Science UG Course 39,SEC003076,7,Underfilled
2022-23,Fall,C00418,Data Science UG Course 40,SEC003077,5,Underfilled
2022-23,Fall,C00424,Data Science PG Course 6,SEC003078,3,Underfilled
2022-23,Fall,C00437,Cybersecurity UG Course 5,SEC003079,5,Underfilled
2022-23,Fall,C00439,Cybersecurity UG Course 7,SEC003080,3,Underfilled
2022-23,Fall,C00442,Cybersecurity UG Course 10,SEC003081,5,Underfilled
2022-23,Fall,C00443,Cybersecurity UG Course 11,SEC003082,4,Underfilled
2022-23,Fall,C00444,Cybersecurity UG Course 12,SEC003083,1,Underfilled
2022-23,Fall,C00445,Cybersecurity UG Course 13,SEC003084,7,Underfilled
2022-23,Fall,C00446,Cybersecurity UG Course 14,SEC003085,1,Underfilled
2022-23,Fall,C00448,Cybersecurity UG Course 16,SEC003086,6,Underfilled
2022-23,Fall,C00451,Cybersecurity UG Course 19,SEC003087,5,Underfilled
2022-23,Fall,C00452,Cybersecurity UG Course 20,SEC003088,10,Underfilled
2022-23,Fall,C00454,Cybersecurity UG Course 22,SEC003089,7,Underfilled
2022-23,Fall,C00455,Cybersecurity UG Course 23,SEC003090,7,Underfilled
2022-23,Fall,C00456,Cybersecurity UG Course 24,SEC003091,9,Underfilled
2022-23,Fall,C00457,Cybersecurity UG Course 25,SEC003092,5,Underfilled
2022-23,Fall,C00458,Cybersecurity UG Course 26,SEC003093,7,Underfilled
2022-23,Fall,C00459,Cybersecurity UG Course 27,SEC003094,7,Underfilled
2022-23,Fall,C00462,Cybersecurity UG Course 30,SEC003095,4,Underfilled
2022-23,Fall,C00463,Cybersecurity UG Course 31,SEC003096,1,Underfilled
2022-23,Fall,C00465,Cybersecurity UG Course 33,SEC003097,6,Underfilled
2022-23,Fall,C00466,Cybersecurity UG Course 34,SEC003098,4,Underfilled
2022-23,Fall,C00467,Cybersecurity UG Course 35,SEC003099,4,Underfilled
2022-23,Fall,C00470,Cybersecurity UG Course 38,SEC003100,5,Underfilled
2022-23,Fall,C00472,Cybersecurity UG Course 40,SEC003101,4,Underfilled
2022-23,Fall,C00474,Cybersecurity PG Course 2,SEC003102,21,Optimal
2022-23,Fall,C00475,Cybersecurity PG Course 3,SEC003103,8,Underfilled
2022-23,Fall,C00476,Cybersecurity PG Course 4,SEC003104,4,Underfilled
2022-23,Fall,C00479,Cybersecurity PG Course 7,SEC003105,2,Underfilled
2022-23,Fall,C00480,Cybersecurity PG Course 8,SEC003106,22,Optimal
2022-23,Fall,C00481,Cybersecurity PG Course 9,SEC003107,8,Underfilled
2022-23,Fall,C00483,Cybersecurity PG Course 11,SEC003108,2,Underfilled
2022-23,Fall,C00484,Cybersecurity PG Course 12,SEC003109,22,Optimal
2022-23,Fall,C00485,Cybersecurity PG Course 13,SEC003110,7,Underfilled
2022-23,Fall,C00486,Cybersecurity PG Course 14,SEC003111,3,Underfilled
2022-23,Fall,C00489,Nursing UG Course 3,SEC003112,5,Underfilled
2022-23,Fall,C00490,Nursing UG Course 4,SEC003113,30,Optimal
2022-23,Fall,C00491,Nursing UG Course 5,SEC003114,1,Underfilled
2022-23,Fall,C00493,Nursing UG Course 7,SEC003115,5,Underfilled
2022-23,Fall,C00495,Nursing UG Course 9,SEC003116,28,Optimal
2022-23,Fall,C00497,Nursing UG Course 11,SEC003117,5,Underfilled
2022-23,Fall,C00501,Nursing UG Course 15,SEC003118,5,Underfilled
2022-23,Fall,C00502,Nursing UG Course 16,SEC003119,2,Underfilled
2022-23,Fall,C00503,Nursing UG Course 17,SEC003120,4,Underfilled
2022-23,Fall,C00504,Nursing UG Course 18,SEC003121,5,Underfilled
2022-23,Fall,C00506,Nursing UG Course 20,SEC003122,6,Underfilled
2022-23,Fall,C00507,Nursing UG Course 21,SEC003123,4,Underfilled
2022-23,Fall,C00510,Nursing UG Course 24,SEC003124,3,Underfilled
2022-23,Fall,C00511,Nursing UG Course 25,SEC003125,8,Underfilled
2022-23,Fall,C00512,Nursing UG Course 26,SEC003126,8,Underfilled
2022-23,Fall,C00514,Nursing UG Course 28,SEC003127,5,Underfilled
2022-23,Fall,C00517,Nursing UG Course 31,SEC003128,21,Optimal
2022-23,Fall,C00518,Nursing UG Course 32,SEC003129,8,Underfilled
2022-23,Fall,C00520,Nursing UG Course 34,SEC003130,21,Optimal
2022-23,Fall,C00521,Nursing UG Course 35,SEC003131,7,Underfilled
2022-23,Fall,C00523,Nursing UG Course 37,SEC003132,3,Underfilled
2022-23,Fall,C00525,Nursing UG Course 39,SEC003133,7,Underfilled
2022-23,Fall,C00526,Nursing UG Course 40,SEC003134,5,Underfilled
2022-23,Fall,C00527,Nursing PG Course 1,SEC003135,8,Underfilled
2022-23,Fall,C00528,Nursing PG Course 2,SEC003136,19,Underfilled
2022-23,Fall,C00530,Nursing PG Course 4,SEC003137,6,Underfilled
2022-23,Fall,C00531,Nursing PG Course 5,SEC003138,17,Underfilled
2022-23,Fall,C00533,Nursing PG Course 7,SEC003139,1,Underfilled
2022-23,Fall,C00534,Nursing PG Course 8,SEC003140,5,Underfilled
2022-23,Fall,C00536,Nursing PG Course 10,SEC003141,9,Underfilled
2022-23,Fall,C00537,Nursing PG Course 11,SEC003142,18,Underfilled
2022-23,Fall,C00539,Nursing PG Course 13,SEC003143,8,Underfilled
2022-23,Fall,C00540,Nursing PG Course 14,SEC003144,1,Underfilled
2022-23,Fall,C00541,Public Health UG Course 1,SEC003145,18,Underfilled
2022-23,Fall,C00541,Public Health UG Course 1,SEC003146,17,Underfilled
2022-23,Fall,C00542,Public Health UG Course 2,SEC003147,7,Underfilled
2022-23,Fall,C00543,Public Health UG Course 3,SEC003148,1,Underfilled
2022-23,Fall,C00545,Public Health UG Course 5,SEC003149,7,Underfilled
2022-23,Fall,C00547,Public Health UG Course 7,SEC003150,15,Underfilled
2022-23,Fall,C00548,Public Health UG Course 8,SEC003151,7,Underfilled
2022-23,Fall,C00549,Public Health UG Course 9,SEC003152,12,Underfilled
2022-23,Fall,C00550,Public Health UG Course 10,SEC003153,4,Underfilled
2022-23,Fall,C00551,Public Health UG Course 11,SEC003154,9,Underfilled
2022-23,Fall,C00554,Public Health UG Course 14,SEC003155,13,Underfilled
2022-23,Fall,C00555,Public Health UG Course 15,SEC003156,6,Underfilled
2022-23,Fall,C00556,Public Health UG Course 16,SEC003157,2,Underfilled
2022-23,Fall,C00558,Public Health UG Course 18,SEC003158,9,Underfilled
2022-23,Fall,C00561,Public Health UG Course 21,SEC003159,7,Underfilled
2022-23,Fall,C00562,Public Health UG Course 22,SEC003160,11,Underfilled
2022-23,Fall,C00563,Public Health UG Course 23,SEC003161,15,Underfilled
2022-23,Fall,C00564,Public Health UG Course 24,SEC003162,12,Underfilled
2022-23,Fall,C00565,Public Health UG Course 25,SEC003163,6,Underfilled
2022-23,Fall,C00566,Public Health UG Course 26,SEC003164,17,Underfilled
2022-23,Fall,C00567,Public Health UG Course 27,SEC003165,12,Underfilled
2022-23,Fall,C00568,Public Health UG Course 28,SEC003166,5,Underfilled
2022-23,Fall,C00569,Public Health UG Course 29,SEC003167,5,Underfilled
2022-23,Fall,C00570,Public Health UG Course 30,SEC003168,14,Underfilled
2022-23,Fall,C00571,Public Health UG Course 31,SEC003169,1,Underfilled
2022-23,Fall,C00573,Public Health UG Course 33,SEC003170,5,Underfilled
2022-23,Fall,C00574,Public Health UG Course 34,SEC003171,20,Optimal
2022-23,Fall,C00575,Public Health UG Course 35,SEC003172,16,Underfilled
2022-23,Fall,C00576,Public Health UG Course 36,SEC003173,5,Underfilled
2022-23,Fall,C00577,Public Health UG Course 37,SEC003174,13,Underfilled
2022-23,Fall,C00578,Public Health UG Course 38,SEC003175,11,Underfilled
2022-23,Fall,C00579,Public Health UG Course 39,SEC003176,6,Underfilled
